,Source,Target,Weight,Timestamp
23103,3898,1698,-1,1369342279.0934699
23104,2953,4234,2,1369342407.11384
23105,1521,3898,1,1369342428.59906
23106,4234,2953,1,1369342578.88119
23107,4059,3898,4,1369348085.4177198
23108,3898,4059,4,1369348102.2157
23109,4059,4194,1,1369348102.8028
23110,26,4235,1,1369350943.0342698
23111,1764,2955,3,1369353369.2369401
23112,4116,4115,1,1369353373.23884
23113,4144,4236,1,1369382346.82255
23114,4236,4144,1,1369382397.05328
23115,4092,3776,1,1369386950.01891
23116,3776,4092,1,1369389499.82935
23117,2953,3668,-10,1369407903.0749
23118,177,1907,1,1369413732.0020099
23119,3503,1786,1,1369414562.62622
23120,1786,3503,1,1369414687.1672802
23121,3145,3150,9,1369414931.95467
23122,3150,3145,8,1369415311.29748
23123,1907,4238,1,1369422252.8588
23124,3062,3917,1,1369424242.3025699
23125,3838,4188,2,1369424824.69373
23126,1594,4239,-1,1369424866.43818
23127,4188,3838,2,1369424884.51246
23128,3838,240,2,1369425704.1617
23129,240,3838,1,1369425863.05169
23130,2580,4240,1,1369429080.74644
23131,3643,3391,2,1369430257.09177
23132,3391,3643,2,1369430297.9052598
23133,2938,864,1,1369434594.6859
23134,864,2938,1,1369434612.33357
23135,4235,26,1,1369438369.9189699
23136,4027,4194,1,1369444378.04595
23137,3573,4220,1,1369448287.11162
23138,3261,4241,-5,1369458967.79911
23139,4115,3845,1,1369459581.12581
23140,3845,4115,1,1369459585.0058
23141,3838,3252,1,1369460494.55764
23142,3252,3838,2,1369460535.83377
23143,3838,3623,1,1369461532.62734
23144,3623,3838,1,1369461578.5155
23145,10,3325,5,1369462915.07094
23146,1057,453,5,1369469892.3904
23147,1057,3325,5,1369469900.30667
23148,1057,1624,5,1369469935.0517
23149,3325,1057,10,1369470667.8758
23150,3325,10,5,1369470714.64881
23151,4092,4155,1,1369488450.52159
23152,4155,4092,2,1369488566.51785
23153,4155,4242,2,1369491906.25612
23154,4242,4155,2,1369492077.20948
23155,4092,3459,1,1369497979.13053
23156,1293,4155,1,1369505805.9687
23157,4155,1293,1,1369505833.00901
23158,1293,2707,5,1369505979.61609
23159,4092,2870,1,1369507487.8587
23160,2870,4092,1,1369507541.43956
23161,2247,2077,5,1369508111.7474198
23162,3623,4243,1,1369511291.7546802
23163,4243,3623,1,1369511625.16733
23164,2196,4244,1,1369514460.46788
23165,4244,2196,1,1369514582.49671
23166,3470,1568,1,1369514820.76697
23167,1568,3470,1,1369514888.14103
23168,3902,3930,-10,1369521858.53424
23169,3453,4245,1,1369522758.50583
23170,4245,3453,1,1369522806.8591301
23171,4092,3298,1,1369524067.56689
23172,3298,4092,1,1369524585.9739802
23173,3753,4182,1,1369534359.18994
23174,2196,5,1,1369537022.3113198
23175,98,5,1,1369537384.4057698
23176,4182,3753,1,1369539505.93261
23177,4051,2338,1,1369542389.3374
23178,2338,4051,1,1369542588.23145
23179,1057,4246,2,1369544491.64414
23180,4246,1057,4,1369545069.60888
23181,4115,4247,1,1369546688.51107
23182,4247,4115,1,1369546725.43715
23183,864,4248,1,1369557528.11376
23184,4248,864,1,1369557598.9256
23185,2196,0,1,1369569288.14865
23186,2196,4249,1,1369573215.1814198
23187,4249,2196,1,1369573228.01305
23188,4092,2446,5,1369583448.26649
23189,2077,4194,1,1369585392.2039402
23190,3583,18,1,1369588812.67229
23191,4235,3743,5,1369595826.9226902
23192,864,4155,1,1369598389.44873
23193,4155,864,1,1369598437.96883
23194,26,4189,1,1369599106.01964
23195,3623,176,2,1369604620.974
23196,176,3623,2,1369604661.3801699
23197,2587,3838,3,1369606667.3624802
23198,3838,2587,3,1369606717.87197
23199,3623,4251,1,1369612262.1383
23200,4251,3623,1,1369612483.4850302
23201,2885,2077,6,1369623185.42309
23202,3838,3038,2,1369638110.90333
23203,3038,3838,2,1369638176.92838
23204,3814,3555,5,1369650848.3127902
23205,313,1459,1,1369661822.76931
23206,1459,313,1,1369661945.57426
23207,4148,4217,1,1369662135.17125
23208,4217,4148,1,1369662222.9396698
23209,2941,4092,2,1369665653.20627
23210,4092,2941,2,1369665666.71432
23211,3743,4253,1,1369665688.4965
23212,3743,4217,1,1369667384.5355198
23213,4217,3743,1,1369667454.81001
23214,441,3814,2,1369667717.06771
23215,2953,4182,1,1369675288.59688
23216,2953,3453,3,1369675308.82571
23217,4245,2953,1,1369675849.31104
23218,2953,4245,1,1369675929.8091302
23219,3743,4256,1,1369676733.6781
23220,4256,3743,1,1369676754.40904
23221,1876,2953,3,1369676962.1973
23222,4039,2077,2,1369677137.68545
23223,4125,4122,4,1369682497.43836
23224,4122,4125,2,1369682536.9945
23225,3150,2707,2,1369690152.99814
23226,10,4155,1,1369690483.18999
23227,4155,10,1,1369690504.35835
23228,26,4257,1,1369690522.33205
23229,4258,3573,1,1369710305.36543
23230,2354,4259,1,1369717835.58566
23231,4259,2354,1,1369717885.33374
23232,2338,4260,1,1369724055.97151
23233,3518,1902,6,1369724626.0069802
23234,4260,2338,1,1369725617.4892302
23235,4092,4261,1,1369728522.27094
23236,4261,4092,1,1369728770.14072
23237,864,3995,1,1369734147.0534801
23238,1902,3518,3,1369734730.12434
23239,4155,4262,8,1369737140.68391
23240,26,4263,1,1369740039.06861
23241,3573,4258,-10,1369756530.13521
23242,1521,69,1,1369757245.65374
23243,1231,3743,1,1369758927.56102
23244,3743,1231,1,1369758937.82681
23245,4262,4155,6,1369760547.04219
23246,1965,3743,1,1369761061.10585
23247,3743,1965,1,1369761115.61658
23248,3275,2077,3,1369763173.44349
23249,4250,3743,3,1369770105.17216
23250,3743,4250,1,1369770146.32294
23251,1293,4115,1,1369770840.21799
23252,4115,1293,1,1369770876.38504
23253,1293,3525,2,1369771074.70417
23254,441,1293,3,1369771567.21205
23255,1293,441,3,1369771602.7181802
23256,3838,1465,4,1369778609.99651
23257,1465,3838,4,1369779041.35589
23258,2003,4205,-10,1369779422.4035401
23259,3643,4205,-5,1369779938.86278
23260,3415,26,10,1369790503.7337198
23261,3838,3848,1,1369792450.39265
23262,3848,3838,1,1369792479.90061
23263,2884,4056,1,1369794304.21026
23264,4056,2884,1,1369794304.91745
23265,3838,500,1,1369794846.3324401
23266,500,3838,1,1369794871.8805
23267,2062,4264,1,1369794892.39125
23268,4264,2062,1,1369794898.86834
23269,2884,4265,1,1369797833.88165
23270,2077,2885,4,1369797962.4387
23271,4253,3743,2,1369801861.93985
23272,4238,1907,1,1369806057.05015
23273,1465,240,1,1369820631.84735
23274,4092,1216,-10,1369822323.01472
23275,2247,1216,-10,1369823788.14595
23276,1144,4266,3,1369830966.88098
23277,1907,2675,1,1369832905.1245198
23278,2675,1907,1,1369832955.64384
23279,4196,3743,5,1369835581.82449
23280,4246,4051,1,1369839537.8740401
23281,4092,4253,1,1369842559.9075
23282,4253,4092,1,1369842643.72716
23283,2347,4198,1,1369842878.99179
23284,3643,3525,2,1369853580.69443
23285,3643,4267,1,1369855142.8267698
23286,4267,3643,1,1369855254.02734
23287,4006,3294,-1,1369855486.17331
23288,4148,4115,3,1369856733.7342699
23289,4148,3250,3,1369856757.87744
23290,1585,3826,1,1369857587.9828
23291,3826,1585,1,1369857636.99478
23292,1585,4268,1,1369858449.51815
23293,4268,1585,1,1369859497.55181
23294,3416,4268,10,1369860132.4765902
23295,1465,3743,1,1369864472.54197
23296,3580,3525,5,1369864536.1842198
23297,10,5,-1,1369868288.46505
23298,3623,4269,1,1369873921.43125
23299,4269,3623,1,1369874141.3503401
23300,4155,4270,8,1369879237.69863
23301,1160,4270,5,1369879339.38345
23302,4155,1701,4,1369879561.34634
23303,10,98,5,1369882386.96669
23304,98,4264,-1,1369882500.21221
23305,4262,4270,4,1369882749.54209
23306,10,1981,-3,1369885030.9556901
23307,4212,2670,-10,1369887813.6098
23308,4253,1643,1,1369888049.31425
23309,1643,4253,1,1369888094.8855
23310,4182,4008,1,1369889472.82048
23311,4008,4182,1,1369889689.7766
23312,4182,1231,1,1369889896.78729
23313,1231,4182,1,1369889906.41557
23314,2707,3150,3,1369895187.27154
23315,26,2264,1,1369904352.35262
23316,3806,2953,1,1369908061.4269
23317,2953,3806,1,1369908115.83366
23318,3062,2953,1,1369920843.15532
23319,3062,1176,1,1369920874.41819
23320,3838,4185,1,1369982943.5095198
23321,4185,3838,1,1369983068.62715
23322,26,4274,1,1369985724.66103
23323,313,4275,1,1369988366.98709
23324,4275,313,1,1369988439.29051
23325,4257,26,3,1369988781.25971
23326,864,4274,1,1369989306.73994
23327,4274,864,1,1369989648.14985
23328,4274,26,1,1369993575.58797
23329,3826,3619,1,1370001741.17202
23330,3619,3826,1,1370001765.94108
23331,2247,1746,-10,1370007553.75598
23332,1998,1746,-10,1370007595.65238
23333,2117,1746,-10,1370007891.73635
23334,1998,4276,5,1370008926.1581302
23335,4268,3416,10,1370014406.5961401
23336,864,4246,1,1370019525.74924
23337,4246,864,1,1370019570.96885
23338,4264,4115,1,1370022427.402
23339,3623,4152,9,1370029225.2706199
23340,3525,1764,1,1370031493.4231
23341,2884,3623,1,1370031500.20759
23342,3838,18,1,1370032280.05015
23343,507,18,1,1370032323.57796
23344,3456,4115,2,1370035366.11967
23345,4115,3456,1,1370035815.19003
23346,3503,4044,1,1370037445.3124402
23347,4044,3503,1,1370037994.56021
23348,3503,3688,1,1370038957.07912
23349,3688,3503,1,1370039017.23438
23350,321,2778,1,1370039903.19408
23351,4092,3743,4,1370041047.66103
23352,3743,4092,4,1370041379.4398699
23353,4096,2077,3,1370045118.43197
23354,2347,2338,1,1370045150.68383
23355,4027,3776,2,1370046968.17102
23356,3776,4027,2,1370047327.45491
23357,2338,2347,1,1370048607.8354301
23358,3743,4235,3,1370050262.52548
23359,3838,4182,1,1370054600.31315
23360,3838,4056,1,1370056169.14285
23361,4056,3838,1,1370056191.28772
23362,4182,3838,1,1370056397.32649
23363,4182,4278,1,1370056483.7548802
23364,4246,1786,1,1370058159.50215
23365,1786,4246,1,1370058528.64726
23366,1465,4279,1,1370061156.80905
23367,3356,2955,1,1370066174.85645
23368,1945,4248,1,1370073725.48618
23369,1945,3356,1,1370074753.36134
23370,3356,1945,1,1370074773.11691
23371,3647,1360,4,1370099570.38158
23372,4148,26,1,1370119247.9925802
23373,26,4148,1,1370119924.97823
23374,1853,977,5,1370135270.33895
23375,4246,3470,1,1370137363.1359599
23376,3470,459,-10,1370137583.97047
23377,323,1981,-10,1370137664.25881
23378,323,1341,-10,1370137762.88802
23379,3838,3968,1,1370138911.15075
23380,3968,3838,1,1370138951.97611
23381,1764,3456,1,1370139246.5774698
23382,3456,1764,1,1370139290.41703
23383,3356,4280,1,1370155334.96031
23384,4280,3356,1,1370155512.85886
23385,2898,4277,1,1370158123.71034
23386,4277,2898,1,1370158181.6920302
23387,2884,4137,1,1370160724.6684
23388,2778,4199,1,1370162832.77282
23389,4199,2778,1,1370162990.61145
23390,4092,2077,8,1370165058.2658
23391,2720,4281,1,1370175128.77185
23392,2196,4282,1,1370179452.38503
23393,4282,2196,1,1370179459.2712
23394,3688,3814,1,1370194914.23852
23395,3814,3688,1,1370194924.84849
23396,1901,4283,1,1370196279.88901
23397,4281,2720,10,1370197295.48705
23398,4215,3743,1,1370197415.5485
23399,3743,4215,1,1370197446.2892098
23400,2955,3356,1,1370201199.87205
23401,2955,977,2,1370201688.55025
23402,2338,2955,3,1370201704.64278
23403,2955,2338,3,1370201734.13208
23404,2955,1764,5,1370201802.44545
23405,2955,2587,1,1370202443.4361598
23406,2955,4092,1,1370206572.3120801
23407,3838,2955,1,1370206638.03737
23408,2955,3838,1,1370206730.98985
23409,506,4248,1,1370224288.9006
23410,4248,506,1,1370224368.19158
23411,3838,3456,1,1370225376.85936
23412,3456,3838,1,1370225415.92429
23413,506,3763,1,1370228615.74319
23414,3763,506,2,1370228708.4440901
23415,3838,406,1,1370229948.50179
23416,406,3838,1,1370229949.54701
23417,3643,10,1,1370230791.1499
23418,3838,2710,1,1370245974.9298
23419,2710,3838,1,1370245978.7455199
23420,1945,4008,1,1370248845.36887
23421,4008,1945,1,1370249042.4779599
23422,4094,4182,1,1370250854.01697
23423,1764,2720,1,1370260923.8403199
23424,4283,1901,8,1370262993.62438
23425,977,4285,1,1370280655.20397
23426,4285,977,1,1370280754.1967099
23427,4217,2140,1,1370282947.64219
23428,2347,4202,4,1370288645.61265
23429,4202,2347,4,1370288751.34218
23430,4182,4286,3,1370288835.41569
23431,2354,3670,1,1370290228.8314302
23432,234,3580,3,1370292011.88024
23433,2884,3456,1,1370295507.16432
23434,4027,4017,1,1370296490.50074
23435,313,2587,4,1370297506.19356
23436,2884,4210,1,1370298724.2458801
23437,4210,2884,1,1370298787.53653
23438,3456,3688,2,1370304763.40574
23439,3688,3456,5,1370304781.18255
23440,3580,234,2,1370306426.5025802
23441,3275,498,1,1370310787.57265
23442,290,2009,5,1370311313.38901
23443,132,2958,1,1370314282.60587
23444,1360,3647,2,1370314514.39545
23445,584,4277,2,1370315814.01612
23446,4277,584,2,1370315861.35622
23447,4115,2354,1,1370318228.78367
23448,2354,4115,1,1370318409.06338
23449,4212,1160,5,1370324379.16477
23450,3838,4284,2,1370325857.9324
23451,4185,2119,1,1370327309.10029
23452,2119,4185,3,1370331112.59779
23453,10,4274,1,1370333286.49455
23454,4161,240,2,1370333858.68815
23455,240,4161,2,1370334090.10114
23456,163,240,2,1370335783.42522
23457,240,163,2,1370337172.52515
23458,27,26,2,1370342155.97082
23459,26,4278,1,1370344686.1359198
23460,26,4287,1,1370344698.41075
23461,4152,4129,1,1370345069.58324
23462,4284,3838,2,1370347153.41033
23463,3647,4194,-10,1370349298.98628
23464,864,1486,10,1370350580.33315
23465,3738,3643,1,1370353656.0752099
23466,977,4152,2,1370356379.02958
23467,4152,977,2,1370356390.49228
23468,3738,1870,1,1370359834.73066
23469,1870,3738,1,1370360023.45077
23470,2218,3744,2,1370362136.95146
23471,3744,2218,2,1370362663.4012198
23472,3744,2587,5,1370362794.61725
23473,3743,4196,5,1370365286.71435
23474,2884,313,1,1370367130.47488
23475,4115,3076,1,1370368888.27484
23476,313,4280,1,1370370229.88635
23477,4280,313,1,1370370286.98905
23478,4145,4115,1,1370370297.7169302
23479,4165,977,5,1370374324.30449
23480,498,3275,1,1370382556.97056
23481,3838,4279,2,1370390633.71011
23482,4115,4145,1,1370392694.57002
23483,3838,4288,1,1370394235.10679
23484,4288,3838,1,1370394375.44073
23485,1786,3623,1,1370394690.14105
23486,3623,1786,1,1370394725.14433
23487,4115,4289,1,1370396930.0652099
23488,2587,3738,3,1370399051.76596
23489,4212,2119,5,1370399290.89852
23490,2119,4212,4,1370399595.33918
23491,2338,3525,2,1370402366.59264
23492,240,1465,2,1370403608.8594801
23493,2884,4290,1,1370406128.1523
23494,4290,2884,1,1370406234.11475
23495,4212,2077,3,1370408353.1057198
23496,3743,4291,1,1370410241.65154
23497,4291,3743,1,1370410263.3175302
23498,3470,10,4,1370415228.47611
23499,10,3470,4,1370415516.96125
23500,2119,4292,1,1370430562.54157
23501,4292,2119,1,1370431738.99887
23502,3573,2587,2,1370470080.87734
23503,3705,4246,5,1370470729.08099
23504,4092,4152,1,1370472146.40795
23505,4152,4092,1,1370472245.88575
23506,2587,4293,2,1370473897.08189
23507,3093,4293,1,1370474073.01051
23508,4293,3093,1,1370474089.3826098
23509,4277,3753,1,1370484463.80351
23510,4199,4295,1,1370487695.66698
23511,4295,4199,3,1370488437.98587
23512,4246,3705,5,1370490108.17075
23513,1160,4212,3,1370490389.17744
23514,4264,2587,4,1370490839.34291
23515,3838,4296,1,1370512440.11139
23516,4240,4099,1,1370520342.141
23517,4240,4108,1,1370520464.49
23518,4240,4273,1,1370520532.99697
23519,4240,3191,5,1370520608.02615
23520,4289,4115,1,1370522143.82207
23521,4289,2587,1,1370522164.3733099
23522,4289,4297,1,1370525432.84454
23523,4268,4092,1,1370526210.82785
23524,4092,4268,1,1370526256.9625401
23525,3331,4298,1,1370528931.9212599
23526,4298,3331,1,1370529005.7394302
23527,4274,10,1,1370531726.7325401
23528,4215,4299,1,1370534845.93683
23529,4299,4215,1,1370534911.88228
23530,2587,4289,1,1370536647.79959
23531,3391,1981,-10,1370538463.38175
23532,4206,3456,1,1370541979.6284099
23533,313,3391,1,1370542130.64406
23534,3391,313,1,1370542184.0682302
23535,3573,3391,1,1370542409.46236
23536,3573,1866,1,1370543558.10569
23537,1866,3573,1,1370543616.76437
23538,3391,3738,1,1370544087.8482802
23539,3643,3738,3,1370544198.62246
23540,3525,3738,1,1370544621.1359901
23541,3753,4277,1,1370546371.2460802
23542,3753,3062,3,1370546497.40005
23543,1293,3738,2,1370547021.3823
23544,2016,2587,8,1370547833.30494
23545,3643,2338,2,1370548979.18551
23546,3525,2338,1,1370548993.5514
23547,3391,3525,3,1370549387.95491
23548,3525,3391,1,1370549428.02121
23549,2587,2016,6,1370552088.02057
23550,669,4300,2,1370554410.0488698
23551,4300,669,1,1370554720.93453
23552,669,2110,-10,1370554990.0713801
23553,1360,2247,1,1370563207.6926901
23554,4132,1698,-10,1370567339.49945
23555,2247,4301,1,1370574763.0281
23556,4301,2247,1,1370575767.54095
23557,4296,3838,1,1370577783.87316
23558,4092,4051,1,1370601802.99345
23559,26,4295,1,1370603770.9658
23560,4027,3951,2,1370609311.22968
23561,3951,4027,2,1370609403.7743
23562,3643,4188,1,1370631922.29632
23563,4188,3643,1,1370631959.1205199
23564,3951,4302,1,1370635318.6545901
23565,4302,3951,1,1370635383.33706
23566,3040,3520,5,1370640104.3083599
23567,3628,3980,-1,1370644873.04616
23568,4264,4092,4,1370647411.8816
23569,4303,4092,4,1370650119.25493
23570,2587,4198,3,1370654934.7857802
23571,2196,4304,1,1370655371.34406
23572,4304,2196,1,1370655393.3303099
23573,2587,2020,5,1370661237.73857
23574,2020,2587,7,1370661296.4024
23575,2587,4305,2,1370663582.44855
23576,4305,2587,2,1370663613.28919
23577,3040,4294,2,1370664400.83758
23578,3688,3593,2,1370664413.04819
23579,4294,3040,2,1370664524.98011
23580,3838,3573,1,1370666795.9691
23581,3573,3838,1,1370666819.66259
23582,3838,2119,1,1370670557.93468
23583,2119,3838,1,1370670638.32873
23584,3648,4306,1,1370671334.0478802
23585,3958,2720,1,1370682177.74493
23586,2720,3958,1,1370682187.98947
23587,4240,2580,1,1370688509.27913
23588,4268,4307,10,1370698160.0422099
23589,4219,2196,1,1370699277.01525
23590,2196,4219,1,1370700313.5383599
23591,3814,4302,1,1370700339.28812
23592,4302,3814,1,1370700443.79636
23593,4182,3893,1,1370704445.5266
23594,3814,4308,1,1370715208.7154
23595,4308,3814,2,1370715525.97255
23596,1293,3040,2,1370716910.5274901
23597,1293,4309,1,1370717667.69315
23598,4309,4310,8,1370718537.10768
23599,4310,4309,10,1370720238.83182
23600,3814,4311,1,1370722422.58935
23601,4311,3814,1,1370722998.1977801
23602,2953,4312,1,1370725481.36593
23603,4312,2953,1,1370725776.61037
23604,4312,4245,1,1370725865.51976
23605,4312,4313,1,1370725934.6475198
23606,4312,4182,1,1370726043.93529
23607,4312,3439,1,1370726131.06394
23608,4182,4312,1,1370726529.39924
23609,240,3738,8,1370728376.9517
23610,4245,4312,2,1370731743.1552598
23611,3416,4307,10,1370740885.7844698
23612,4307,2587,1,1370748365.99521
23613,2587,4307,1,1370748413.46851
23614,3738,240,10,1370748722.41589
23615,2587,4315,1,1370749275.98534
23616,4315,2587,1,1370749301.57109
23617,2587,4264,-1,1370750011.22988
23618,3738,4264,-10,1370751584.58325
23619,1485,4264,-10,1370753601.94487
23620,3738,2214,1,1370753682.68493
23621,2214,3738,1,1370753807.39594
23622,4306,3648,1,1370756859.31004
23623,3838,4264,-10,1370757701.94806
23624,4317,4230,1,1370760386.61604
23625,3040,4264,-10,1370761542.42195
23626,3093,2778,1,1370764642.3361402
23627,2778,3093,1,1370764752.1308
23628,4230,4306,6,1370765317.01962
23629,4306,4230,6,1370765319.6013699
23630,2338,4318,-10,1370765674.7430198
23631,3838,4318,-10,1370765717.24473
23632,4253,4319,1,1370771091.92115
23633,4319,4253,1,1370771112.0723
23634,2119,4320,1,1370771902.04143
23635,4320,2119,1,1370773194.44291
23636,4319,4316,1,1370777500.81225
23637,4319,240,3,1370778523.77629
23638,240,4319,1,1370778906.4405
23639,4296,4316,1,1370787676.69029
23640,4316,4296,1,1370787782.06528
23641,1521,4264,-1,1370795153.96139
23642,4092,4248,1,1370801323.78645
23643,4248,4092,1,1370801375.3050199
23644,3738,4212,2,1370807816.82994
23645,4212,3738,2,1370807941.3547099
23646,3573,4264,-10,1370809585.49474
23647,4188,2587,1,1370810245.29271
23648,2587,4188,1,1370810354.76436
23649,4115,4264,-10,1370810993.10884
23650,3040,1786,1,1370813273.66013
